,state_ces,district,candidate_ces,type,chamber,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,year_ces,obs,id_lt_ces,candidate_bonica,politician_id,state_bonica,year_bonica,id_lt_bonica,score,state,candidate,year
871,florida,14.0,connie mack,Rep,House,887.0,M001155,4.0,,2006.0,109.0,12.0,connie mack,1073.0,florida,2006.0,0.0,0.99999636,,,
872,florida,3.0,corrine brown,Rep,House,888.0,B000911,6.0,,2006.0,67.0,13.0,corrine brown,2739.0,florida,2006.0,3.0,0.99999785,,,
873,florida,15.0,dave weldon,Rep,,896.0,,3.0,,2006.0,114.0,14.0,david j. weldon,1178.0,florida,2006.0,41.0,0.94299775,,,
874,florida,6.0,david bruderly,Rep,,897.0,,1.0,,2006.0,115.0,15.0,david e. bruderly,14936.0,florida,2006.0,55.0,0.9744715,,,
875,florida,18.0,david patlak,Rep,,901.0,,1.0,,2006.0,52.0,16.0,david y. patlak,15833.0,florida,2006.0,50.0,0.96880764,,,
876,florida,20.0,debbie wasserman schultz,Rep,House,906.0,W000797,8.0,,2006.0,84.0,17.0,debbie wasserman schultz,3034.0,florida,2006.0,35.0,0.99999756,,,
877,florida,22.0,e. clay shaw,Rep,,913.0,S000303,1.0,,2006.0,83.0,18.0,e. clay shaw,10082.0,florida,2006.0,9.0,0.9998932,,,
878,florida,11.0,eddie adams,Rep,,914.0,,1.0,,2006.0,74.0,19.0,eddie adams,4706.0,florida,2006.0,30.0,0.99999744,,,
879,florida,21.0,frank gonzalez,Rep,,922.0,,1.0,,2006.0,86.0,20.0,frank j. gonzalez,15406.0,florida,2006.0,37.0,0.98765916,,,
880,florida,5.0,ginny brown-waite,Rep,,931.0,B001247,3.0,,2006.0,144.0,21.0,virginia brown-waite,11426.0,florida,2006.0,4.0,0.92489576,,,
881,florida,9.0,gus bilirakis,Rep,House,128.0,B001257,5.0,,2006.0,125.0,22.0,gus michael bilirakis,2724.0,florida,2006.0,14.0,0.9693739,,,
882,florida,18.0,ileana ros-lehtinen,Rep,House,940.0,R000435,7.0,,2006.0,51.0,23.0,ileana ros-lehtinen,2976.0,florida,2006.0,48.0,0.9999975,,,
883,florida,0.0,jeb bush,Gov,,956.0,,1.0,,2006.0,2277.0,24.0,john blade,15816.0,florida,2006.0,53.0,0.8209958,,,
884,florida,1.0,jeff miller,Rep,,957.0,M001144,13.0,,2006.0,73.0,25.0,jeff miller,2925.0,florida,2006.0,24.0,0.9999971,,,
885,florida,0.0,jim davis,Gov,,961.0,D000114,1.0,,2006.0,2276.0,26.0,jim davis,9268.0,florida,2006.0,74.0,0.9999988,,,
886,florida,1.0,joe roberts,Rep,,968.0,,1.0,,2006.0,75.0,27.0,joe b. roberts,15815.0,florida,2006.0,25.0,0.98189527,,,
887,florida,7.0,john chagnon,Rep,,970.0,,1.0,,2006.0,131.0,28.0,john f. chagnon,15818.0,florida,2006.0,56.0,0.9599791,,,
888,florida,7.0,john l. mica,Rep,House,971.0,M000689,4.0,,2006.0,135.0,29.0,john l. mica,2920.0,florida,2006.0,57.0,0.99999684,,,
889,florida,5.0,john russell,Rep,,972.0,,2.0,,2006.0,146.0,30.0,john t. russell,4806.0,florida,2006.0,5.0,0.9593612,,,
890,florida,0.0,katherine harris,Sen,,981.0,H001035,1.0,,2006.0,2259.0,31.0,katherine harris,1732.0,florida,2006.0,60.0,0.9999969,,,
891,florida,11.0,kathy castor,Rep,House,980.0,C001066,5.0,,2006.0,74.0,32.0,kathy castor,2754.0,florida,2006.0,27.0,0.9999975,,,
892,florida,17.0,kendrick b. meek,Rep,House,491.0,M001148,2.0,,2006.0,41.0,33.0,kendrick b. meek,480.0,florida,2006.0,43.0,0.99999905,,,
893,florida,21.0,lincoln diaz-balart,Rep,House,993.0,D000299,5.0,,2006.0,85.0,34.0,lincoln diaz-balart,9955.0,florida,2006.0,36.0,0.9999991,,,
894,florida,25.0,mario diaz-balart,Rep,House,1002.0,D000600,14.0,,2006.0,77.0,35.0,mario diaz-balart,2788.0,florida,2006.0,47.0,0.99999946,,,
895,florida,16.0,mark foley,Rep,,1004.0,F000238,1.0,,2006.0,84.0,36.0,tom feeney,9969.0,florida,2006.0,7.0,0.847173,,,
896,florida,0.0,mel martinez,Sen,,1010.0,M001162,3.0,,2006.0,2286.0,37.0,jeff miller,2925.0,florida,2006.0,24.0,0.8448584,,,
897,florida,25.0,michael calderin,Rep,,1012.0,,1.0,,2006.0,75.0,38.0,michael hanley calderin,15834.0,florida,2006.0,46.0,0.9346197,,,
898,florida,9.0,phyllis busansky,Rep,,1034.0,,1.0,,2006.0,125.0,39.0,phyllis busansky,10157.0,florida,2006.0,8.0,0.9999986,,,
899,florida,8.0,ric keller,Rep,,1038.0,K000361,3.0,,2006.0,116.0,40.0,richard keller,9901.0,florida,2006.0,16.0,0.94863075,,,
900,florida,4.0,robert harms,Rep,,1041.0,,1.0,,2006.0,92.0,41.0,robert j. harms,15817.0,florida,2006.0,52.0,0.97064996,,,
901,florida,14.0,robert neeld,Rep,,1042.0,,1.0,,2006.0,107.0,42.0,robert m. neeld,15401.0,florida,2006.0,1.0,0.9794268,,,
902,florida,19.0,robert wexler,Rep,House,1044.0,W000314,3.0,,2006.0,77.0,43.0,robert wexler,13480.0,florida,2006.0,34.0,0.999999,,,
903,florida,22.0,ron klein,Rep,House,1048.0,K000366,6.0,,2006.0,81.0,44.0,ron klein,10080.0,florida,2006.0,10.0,0.9999984,,,
904,florida,10.0,samm simpson,Rep,,1050.0,,1.0,,2006.0,95.0,45.0,samm simpson,15824.0,florida,2006.0,22.0,0.9999992,,,
905,florida,16.0,tim mahoney,Rep,House,1069.0,M001164,3.0,,2006.0,84.0,46.0,tim mahoney,10189.0,florida,2006.0,31.0,0.9999972,,,
906,florida,24.0,tom feeney,Rep,House,1072.0,F000447,3.0,,2006.0,111.0,47.0,tom feeney,9969.0,florida,2006.0,7.0,0.99999845,,,
907,florida,13.0,vern buchanan,Rep,,1076.0,B001260,5.0,,2006.0,107.0,48.0,vern buchanan,2740.0,florida,2006.0,13.0,0.9999973,,,
908,delaware,0.0,chris coons,Sen,,814.0,C001088,7.0,,2014.0,34.0,0.0,christopher a. coons,1299.0,delaware,2014.0,6.0,0.9674278,,,
909,delaware,0.0,jack markell,Gov,,821.0,,10.0,,2014.0,35.0,1.0,rose izzo,5131.0,delaware,2014.0,1.0,0.7926121,,,
910,delaware,1.0,john carney,Rep,,824.0,C001083,7.0,,2014.0,34.0,2.0,john c. carney jr.,2750.0,delaware,2014.0,0.0,0.9309147,,,
911,delaware,0.0,kevin wade,Sen,,826.0,,4.0,,2014.0,34.0,3.0,kevin wade,4515.0,delaware,2014.0,4.0,1.0000004,,,
912,delaware,1.0,rose izzo,Rep,,832.0,,2.0,,2014.0,34.0,4.0,rose izzo,5131.0,delaware,2014.0,1.0,1.0,,,
913,delaware,0.0,thomas r. carper,Sen,,835.0,C000174,5.0,,2014.0,34.0,5.0,christopher a. coons,1299.0,delaware,2014.0,6.0,0.8620855,,,
914,georgia,8.0,austin scott,Rep,House,1090.0,S001189,11.0,,2017.0,37.0,0.0,david abroms,8282.0,georgia,2017.0,4.0,0.8112163,,,
915,georgia,11.0,barry loudermilk,Rep,,1091.0,L000583,6.0,,2017.0,47.0,1.0,ragin bullard edwards,8297.0,georgia,2017.0,10.0,0.81256527,,,
916,georgia,1.0,buddy carter,Rep,House,1099.0,C001103,3.0,,2017.0,42.0,2.0,bob gray,8283.0,georgia,2017.0,8.0,0.81529117,,,
917,georgia,0.0,david perdue,Sen,,1110.0,P000612,6.0,,2017.0,529.0,3.0,david abroms,8282.0,georgia,2017.0,4.0,0.847867,,,
918,georgia,13.0,david scott,Rep,House,1111.0,S001157,15.0,,2017.0,44.0,4.0,david abroms,8282.0,georgia,2017.0,4.0,0.8731686,,,
919,georgia,9.0,doug collins,Rep,House,1117.0,C001093,9.0,,2017.0,25.0,5.0,andre pollard,8295.0,georgia,2017.0,7.0,0.83174837,,,
920,georgia,3.0,drew ferguson,Rep,,1120.0,F000465,3.0,,2017.0,30.0,6.0,ragin bullard edwards,8297.0,georgia,2017.0,10.0,0.8130037,,,
921,georgia,4.0,hank johnson,Rep,House,1128.0,J000288,11.0,,2017.0,57.0,7.0,judson hill,8284.0,georgia,2017.0,9.0,0.8276052,,,
922,georgia,10.0,jody hice,Rep,,1140.0,H001071,6.0,,2017.0,40.0,8.0,judson hill,8284.0,georgia,2017.0,9.0,0.8488891,,,
923,georgia,5.0,john lewis,Rep,,1146.0,L000287,15.0,,2017.0,37.0,9.0,jon ossoff,8280.0,georgia,2017.0,0.0,0.83616066,,,
924,georgia,0.0,johnny isakson,Sen,Senate,1144.0,I000055,14.0,,2017.0,529.0,10.0,jon ossoff,8280.0,georgia,2017.0,0.0,0.83479893,,,
925,georgia,6.0,karen handel,Rep,House,1153.0,H001078,2.0,,2017.0,40.0,11.0,karen handel,4486.0,georgia,2017.0,1.0,1.0,,,
926,georgia,0.0,nathan deal,Gov,,1174.0,D000168,10.0,,2017.0,529.0,12.0,judson hill,8284.0,georgia,2017.0,9.0,0.81819046,,,
927,georgia,12.0,rick w. allen,Rep,House,1183.0,A000372,2.0,,2017.0,38.0,13.0,richard keatley,8294.0,georgia,2017.0,17.0,0.8512833,,,
928,georgia,7.0,rob woodall,Rep,House,1185.0,W000810,10.0,,2017.0,34.0,14.0,andre pollard,8295.0,georgia,2017.0,7.0,0.85520095,,,
929,georgia,2.0,sanford bishop,Rep,,1190.0,B000490,9.0,,2017.0,29.0,15.0,bob gray,8283.0,georgia,2017.0,8.0,0.79593235,,,
930,georgia,14.0,tom graves,Rep,House,1199.0,G000560,9.0,,2017.0,29.0,16.0,bob gray,8283.0,georgia,2017.0,8.0,0.86189914,,,
931,ohio,16.0,anthony gonzalez,Rep,House,2900.0,G000588,1.0,,2021.0,61.0,0.0,allison russo,17706.0,ohio,2021.0,3.0,0.80464077,,,
932,ohio,6.0,bill johnson,Rep,House,2903.0,J000292,11.0,,2021.0,66.0,1.0,mike carey,17707.0,ohio,2021.0,2.0,0.80862904,,,
933,ohio,7.0,bob gibbs,Rep,House,2905.0,G000563,9.0,,2021.0,58.0,2.0,mike carey,17707.0,ohio,2021.0,2.0,0.8055772,,,
934,ohio,5.0,bob latta,Rep,,2906.0,L000566,12.0,,2021.0,62.0,3.0,laverne jones gore,10624.0,ohio,2021.0,1.0,0.79733974,,,
935,ohio,2.0,brad wenstrup,Rep,House,2909.0,W000815,9.0,,2021.0,51.0,4.0,mike carey,17707.0,ohio,2021.0,2.0,0.7799666,,,
936,ohio,14.0,david joyce,Rep,House,2920.0,J000295,7.0,,2021.0,76.0,5.0,mike carey,17707.0,ohio,2021.0,2.0,0.8103293,,,
937,ohio,4.0,jim jordan,Rep,House,2942.0,J000289,13.0,,2021.0,48.0,6.0,mike carey,17707.0,ohio,2021.0,2.0,0.80495155,,,
938,ohio,3.0,joyce beatty,Rep,House,2961.0,B001281,9.0,,2021.0,59.0,7.0,shontel brown,17732.0,ohio,2021.0,0.0,0.83204603,,,
939,ohio,9.0,marcy kaptur,Rep,,998.0,K000009,15.0,,2021.0,70.0,8.0,mike carey,17707.0,ohio,2021.0,2.0,0.81145144,,,
940,ohio,0.0,mike dewine,Gov,,2983.0,D000294,0.0,,2021.0,978.0,9.0,mike carey,17707.0,ohio,2021.0,2.0,0.84517086,,,
941,ohio,10.0,mike turner,Rep,,2979.0,T000463,7.0,,2021.0,48.0,10.0,mike carey,17707.0,ohio,2021.0,2.0,0.86753243,,,
942,ohio,0.0,rob portman,Sen,,3001.0,P000449,11.0,,2021.0,978.0,11.0,shontel brown,17732.0,ohio,2021.0,0.0,0.8058616,,,
943,ohio,0.0,sherrod brown,Sen,Senate,3012.0,B000944,13.0,,2021.0,978.0,12.0,shontel brown,17732.0,ohio,2021.0,0.0,0.8812207,,,
944,ohio,1.0,steve chabot,Rep,House,3013.0,C000266,11.0,,2021.0,57.0,13.0,mike carey,17707.0,ohio,2021.0,2.0,0.803616,,,
945,ohio,13.0,tim ryan,Rep,,3027.0,R000577,9.0,,2021.0,95.0,14.0,mike carey,17707.0,ohio,2021.0,2.0,0.81036276,,,
946,ohio,12.0,troy balderson,Rep,House,3030.0,B001306,1.0,,2021.0,60.0,15.0,shontel brown,17732.0,ohio,2021.0,0.0,0.80108213,,,
947,ohio,8.0,warren davidson,Rep,House,3033.0,D000626,3.0,,2021.0,37.0,16.0,mike carey,17707.0,ohio,2021.0,2.0,0.7936528,,,
948,new mexico,3.0,ben ray lujan,Rep,,2488.0,L000570,6.0,,2016.0,105.0,0.0,ben ray luján,2897.0,new mexico,2016.0,5.0,0.9835384,,,
949,new mexico,0.0,martin heinrich,Sen,Senate,529.0,H001046,9.0,,2016.0,380.0,1.0,richard priem,4303.0,new mexico,2016.0,4.0,0.8279302,,,
950,new mexico,2.0,merrie lee soules,Rep,,2506.0,,1.0,,2016.0,104.0,2.0,merrie lee soules,8327.0,new mexico,2016.0,0.0,0.99999607,,,
951,new mexico,3.0,michael h. romero,Rep,,2507.0,,1.0,,2016.0,105.0,3.0,michael h. romero,8328.0,new mexico,2016.0,6.0,0.9999991,,,
952,new mexico,1.0,michelle lujan grisham,Rep,House,2509.0,L000580,7.0,,2016.0,170.0,4.0,michelle lujan grisham,3112.0,new mexico,2016.0,3.0,0.9999986,,,
953,new mexico,1.0,richard gregory priem,Rep,,2514.0,,1.0,,2016.0,171.0,5.0,richard priem,4303.0,new mexico,2016.0,4.0,0.9495646,,,
954,new mexico,2.0,steve pearce,Rep,,2517.0,P000588,10.0,,2016.0,104.0,6.0,stevan pearce,708.0,new mexico,2016.0,1.0,0.9648786,,,
955,new mexico,0.0,susana martinez,Gov,,2518.0,,10.0,,2016.0,382.0,7.0,michelle lujan grisham,3112.0,new mexico,2016.0,3.0,0.8419798,,,
956,new mexico,0.0,tom udall,Sen,,2521.0,U000039,13.0,,2016.0,381.0,8.0,michelle lujan grisham,3112.0,new mexico,2016.0,3.0,0.80089545,,,
957,alaska,0.0,don e. young,Rep,,78.0,Y000033,1.0,,2008.0,68.0,0.0,don young,3049.0,alaska,2008.0,0.0,0.92070735,,,
958,alaska,0.0,ethan a. berkowitz,Rep,,79.0,,1.0,,2008.0,51.0,1.0,ethan berkowitz,6757.0,alaska,2008.0,2.0,0.9767859,,,
959,alaska,0.0,lisa murkowski,Sen,Senate,84.0,M001153,13.0,,2008.0,68.0,2.0,mark begich,1526.0,alaska,2008.0,5.0,0.7925548,,,
960,alaska,0.0,mark begich,Sen,Senate,85.0,B001265,9.0,,2008.0,64.0,3.0,mark begich,1526.0,alaska,2008.0,5.0,1.0,,,
961,alaska,0.0,ted stevens,Sen,,93.0,S000888,3.0,,2008.0,71.0,4.0,ted stevens,1527.0,alaska,2008.0,3.0,1.0,,,
962,indiana,7.0,andre carson,Rep,,1424.0,C001072,12.0,,2022.0,172.0,0.0,andré carson,2751.0,indiana,2022.0,17.0,0.92683274,,,
963,indiana,7.0,angela grabovsky,Rep,,4281.0,,0.0,,2022.0,172.0,1.0,angela grabovsky,18417.0,indiana,2022.0,16.0,1.0000001,,,
964,indiana,6.0,cinde wirth,Rep,,4282.0,,0.0,,2022.0,124.0,2.0,"cynthia ""cinde"" wirth",18031.0,indiana,2022.0,23.0,0.94551873,,,
965,indiana,0.0,eric holcomb,Gov,,1447.0,,2.0,,2022.0,1279.0,3.0,erin houchin,18037.0,indiana,2022.0,21.0,0.84356356,,,
966,indiana,9.0,erin houchin,Rep,House,4283.0,H001093,0.0,,2022.0,158.0,4.0,erin houchin,18037.0,indiana,2022.0,21.0,0.9999998,,,
967,indiana,1.0,frank j. mrvan,Rep,House,1448.0,M001214,0.0,,2022.0,153.0,5.0,frank j. mrvan,10452.0,indiana,2022.0,2.0,1.0000005,,,
968,indiana,3.0,gary snyder,Rep,,4582.0,,0.0,,2022.0,141.0,6.0,gary l. snyder,18030.0,indiana,2022.0,5.0,0.9586144,,,
969,indiana,6.0,greg pence,Rep,,1451.0,P000615,1.0,,2022.0,124.0,7.0,greg pence,8839.0,indiana,2022.0,22.0,1.0000006,,,
970,indiana,5.0,jeannine lee lake,Rep,,1454.0,,0.0,,2022.0,136.0,8.0,jeannine lee lake,8838.0,indiana,2022.0,25.0,1.0000005,,,
971,indiana,1.0,jennifer-ruth green,Rep,,4284.0,,0.0,,2022.0,153.0,9.0,jennifer-ruth green,18416.0,indiana,2022.0,1.0,0.9999998,,,
972,indiana,2.0,jim baird,Rep,,1455.0,B001307,0.0,,2022.0,1.0,10.0,jim baird,8836.0,indiana,2022.0,13.0,0.9999998,,,
973,indiana,2.0,jim banks,Rep,,1453.0,B001299,0.0,,2022.0,7.0,11.0,jim banks,8593.0,indiana,2022.0,4.0,1.0,,,
974,indiana,8.0,larry bucshon,Rep,House,1467.0,B001275,11.0,,2022.0,143.0,12.0,larry d. bucshon,2741.0,indiana,2022.0,8.0,0.9784246,,,
975,indiana,9.0,matthew fyfe,Rep,,4285.0,,0.0,,2022.0,158.0,13.0,matthew fyfe,18035.0,indiana,2022.0,20.0,0.99999946,,,
976,indiana,0.0,mike braun,Sen,,1480.0,B001310,1.0,,2022.0,1281.0,14.0,mike hubbard,18989.0,indiana,2022.0,26.0,0.8614018,,,
977,indiana,2.0,paul steury,Rep,,4286.0,,0.0,,2022.0,140.0,15.0,paul d. steury,18029.0,indiana,2022.0,11.0,0.964083,,,
978,indiana,8.0,ray mccormick,Rep,,4287.0,,0.0,,2022.0,143.0,16.0,ray mccormick,18034.0,indiana,2022.0,7.0,1.0000001,,,
979,indiana,4.0,roger day,Rep,,4288.0,,0.0,,2022.0,114.0,17.0,roger d. day,3366.0,indiana,2022.0,14.0,0.94048905,,,
980,indiana,2.0,rudy yakym,Rep,House,4289.0,Y000067,0.0,,2022.0,140.0,18.0,rudy yakym,18849.0,indiana,2022.0,12.0,0.99999917,,,
981,indiana,0.0,thomas mcdermott jr.,Sen,,4290.0,,0.0,,2022.0,1280.0,19.0,thomas mcdermott,18027.0,indiana,2022.0,34.0,0.97138655,,,
982,indiana,0.0,todd c. young,Sen,,1501.0,Y000064,2.0,,2022.0,1281.0,20.0,todd young,3050.0,indiana,2022.0,35.0,0.96351874,,,
983,indiana,9.0,trey hollingsworth,Rep,,1506.0,H001074,3.0,,2022.0,123.0,21.0,erin houchin,18037.0,indiana,2022.0,21.0,0.841375,,,
984,indiana,5.0,victoria spartz,Rep,House,1507.0,S000929,0.0,,2022.0,136.0,22.0,victoria spartz,10291.0,indiana,2022.0,24.0,0.9999993,,,
985,oregon,4.0,art robinson,Rep,,3091.0,,5.0,,2016.0,224.0,0.0,arthur robinson,3913.0,oregon,2016.0,6.0,0.93665296,,,
986,oregon,1.0,brian j heinrich,Rep,,3092.0,,1.0,,2016.0,179.0,1.0,brian j. heinrich,17047.0,oregon,2016.0,10.0,0.9909569,,,
987,oregon,5.0,colm willis,Rep,,3096.0,,1.0,,2016.0,195.0,2.0,colm willis,8373.0,oregon,2016.0,14.0,1.0,,,
988,oregon,3.0,david w.walker,Rep,,3098.0,,1.0,,2016.0,240.0,3.0,david w. walker,17055.0,oregon,2016.0,0.0,0.9883782,,,
989,oregon,3.0,earl blumenauer,Rep,House,3103.0,B000574,15.0,,2016.0,243.0,4.0,earl blumenauer,2730.0,oregon,2016.0,2.0,1.0,,,
990,oregon,2.0,greg walden,Rep,House,398.0,W000791,14.0,,2016.0,168.0,5.0,greg walden,3032.0,oregon,2016.0,3.0,0.99999994,,,
991,oregon,2.0,james (jim) crary,Rep,,3106.0,,1.0,,2016.0,170.0,6.0,james a. crary,17052.0,oregon,2016.0,4.0,0.96365315,,,
992,oregon,0.0,jeff merkley,Sen,Senate,3111.0,M001176,13.0,,2016.0,1010.0,7.0,david e. delk,17057.0,oregon,2016.0,1.0,0.8325193,,,
993,oregon,0.0,kate brown,Gov,,3118.0,,4.0,,2016.0,1017.0,8.0,kate brown,8139.0,oregon,2016.0,22.0,1.0000001,,,
994,oregon,5.0,kurt schrader,Rep,House,501.0,S001180,13.0,,2016.0,197.0,9.0,kurt schrader,2992.0,oregon,2016.0,12.0,0.99999994,,,
995,oregon,0.0,mark callahan,Sen,,3120.0,,1.0,,2016.0,1007.0,10.0,mark callahan,4565.0,oregon,2016.0,17.0,1.0000002,,,
996,oregon,4.0,peter defazio,Rep,,3124.0,D000191,13.0,,2016.0,224.0,11.0,peter a. defazio,2781.0,oregon,2016.0,7.0,0.970704,,,
997,oregon,0.0,ron wyden,Sen,,3127.0,W000779,14.0,,2016.0,2026.0,12.0,ron wyden,788.0,oregon,2016.0,20.0,1.0,,,
998,oregon,1.0,suzanne bonamici,Rep,House,3129.0,B001278,9.0,,2016.0,179.0,13.0,suzanne bonamici,3053.0,oregon,2016.0,8.0,1.0000002,,,
999,new jersey,12.0,alan r. bateman,Rep,,2371.0,,1.0,,2008.0,15.0,0.0,alan r. bateman,16881.0,new jersey,2008.0,43.0,0.99998724,,,
1000,new jersey,13.0,albio sires,Rep,House,2372.0,S001165,6.0,,2008.0,25.0,1.0,albio sires,3006.0,new jersey,2008.0,25.0,0.99999976,,,
1001,new jersey,3.0,"christopher ""chris"" myers",Rep,,2392.0,,1.0,,2008.0,47.0,2.0,christopher myers,9976.0,new jersey,2008.0,33.0,0.9762696,,,
1002,new jersey,4.0,"christopher h. ""chris"" smith",Rep,,2389.0,S000522,1.0,,2008.0,47.0,3.0,christopher h. smith,3010.0,new jersey,2008.0,31.0,0.97248423,,,
1003,new jersey,1.0,dale mark glading,Rep,,2395.0,,1.0,,2008.0,10.0,4.0,dale mark glading,8448.0,new jersey,2008.0,41.0,0.9999995,,,
1004,new jersey,2.0,david carl streich kurkowski,Rep,,2397.0,,1.0,,2008.0,30.0,5.0,david kurkowski,16857.0,new jersey,2008.0,18.0,0.9163257,,,
1005,new jersey,5.0,dennis g. shulman,Rep,,2401.0,,1.0,,2008.0,30.0,6.0,dennis g. shulman,10096.0,new jersey,2008.0,5.0,0.99999905,,,
1006,new jersey,0.0,dick zimmer,Sen,,2402.0,Z000008,1.0,,2008.0,380.0,7.0,dick zimmer,1653.0,new jersey,2008.0,51.0,0.99999666,,,
1007,new jersey,10.0,donald m. payne,Rep,,2404.0,P000604,3.0,,2008.0,15.0,8.0,donald m. payne,13763.0,new jersey,2008.0,8.0,0.9999981,,,
1008,new jersey,5.0,"ernest scott ""scott"" garrett",Rep,,183.0,G000548,1.0,,2008.0,48.0,9.0,scott garrett,2817.0,new jersey,2008.0,7.0,0.9464472,,,
1009,new jersey,2.0,frank a. lobiondo,Rep,House,2144.0,L000554,2.0,,2008.0,61.0,10.0,frank a. lobiondo,2890.0,new jersey,2008.0,19.0,0.999999,,,
1010,new jersey,0.0,frank lautenberg,Sen,,2411.0,L000123,4.0,,2008.0,601.0,11.0,frank r. lautenberg,1652.0,new jersey,2008.0,46.0,0.9682005,,,
1011,new jersey,6.0,"frank pallone, jr.",Rep,,381.0,P000034,4.0,,2008.0,42.0,12.0,frank pallone jr.,2942.0,new jersey,2008.0,36.0,0.993999,,,
1012,new jersey,3.0,jim saxton,Rep,,2428.0,S000097,3.0,,2008.0,59.0,13.0,tom wyka,15960.0,new jersey,2008.0,27.0,0.8267435,,,
1013,new jersey,3.0,john h. adler,Rep,House,2431.0,A000364,1.0,,2008.0,39.0,14.0,john h. adler,8449.0,new jersey,2008.0,32.0,1.0000004,,,
1014,new jersey,13.0,joseph turula,Rep,,2440.0,,1.0,,2008.0,13.0,15.0,joseph turula,16887.0,new jersey,2008.0,24.0,1.0000004,,,
1015,new jersey,4.0,"joshua m. ""josh"" zeitz",Rep,,2442.0,,1.0,,2008.0,12.0,16.0,joshua m. zeitz,16858.0,new jersey,2008.0,30.0,0.9854576,,,
1016,new jersey,7.0,leonard lance,Rep,House,2446.0,L000567,13.0,,2008.0,47.0,17.0,leonard lance,2879.0,new jersey,2008.0,4.0,1.000001,,,
1017,new jersey,7.0,linda d. stender,Rep,,2447.0,,1.0,,2008.0,49.0,18.0,linda stender,10045.0,new jersey,2008.0,0.0,0.9806129,,,
1018,new jersey,7.0,mike ferguson,Rep,,2454.0,F000443,3.0,,2008.0,48.0,19.0,michael taber,16872.0,new jersey,2008.0,9.0,0.86629623,,,
1019,new jersey,1.0,"robert e. ""rob"" andrews",Rep,,830.0,A000210,1.0,,2008.0,46.0,20.0,robert e. andrews,5992.0,new jersey,2008.0,42.0,0.9714673,,,
1020,new jersey,6.0,robert e. mcleod,Rep,,2463.0,,1.0,,2008.0,20.0,21.0,robert e. mcleod,16863.0,new jersey,2008.0,35.0,0.9999998,,,
1021,new jersey,0.0,robert menendez,Sen,Senate,2381.0,M000639,5.0,,2008.0,549.0,22.0,robert e. andrews,5992.0,new jersey,2008.0,42.0,0.82834315,,,
1022,new jersey,11.0,rodney p. frelinghuysen,Rep,House,1045.0,F000372,2.0,,2008.0,38.0,23.0,rodney p. frelinghuysen,2813.0,new jersey,2008.0,28.0,0.99999964,,,
1023,new jersey,8.0,roland straten,Rep,,2465.0,,2.0,,2008.0,16.0,24.0,roland straten,16868.0,new jersey,2008.0,14.0,0.9999988,,,
1024,new jersey,12.0,rush d. holt,Rep,,843.0,H001032,2.0,,2008.0,56.0,25.0,rush holt,2850.0,new jersey,2008.0,44.0,0.9583379,,,
1025,new jersey,9.0,steven r. rothman,Rep,,1195.0,R000462,4.0,,2008.0,29.0,26.0,steven r. rothman,6033.0,new jersey,2008.0,12.0,0.99999845,,,
1026,new jersey,11.0,tom wyka,Rep,,2479.0,,2.0,,2008.0,20.0,27.0,tom wyka,15960.0,new jersey,2008.0,27.0,1.0000018,,,
1027,new jersey,9.0,"vincent ""vince"" micco",Rep,,2481.0,,1.0,,2008.0,12.0,28.0,vincent micco,15959.0,new jersey,2008.0,10.0,0.97545934,,,
1028,new jersey,8.0,"william j. ""bill"" pascrell, jr.",Rep,,2379.0,P000096,1.0,,2008.0,42.0,29.0,bill pascrell jr.,2943.0,new jersey,2008.0,13.0,0.9524339,,,
1029,south carolina,5.0,archie parnell,Rep,,3321.0,,1.0,,2018.0,132.0,0.0,archie parnell,8298.0,south carolina,2018.0,10.0,0.9999974,,,
1030,south carolina,4.0,brandon brown,Rep,,3329.0,,1.0,,2018.0,133.0,1.0,brandon brown,8997.0,south carolina,2018.0,6.0,0.9999981,,,
1031,south carolina,6.0,gerhard gressmann,Rep,,3337.0,,1.0,,2018.0,105.0,2.0,gerhard gressmann,8999.0,south carolina,2018.0,0.0,0.99999905,,,
1032,south carolina,0.0,henry mcmaster,Gov,,3340.0,,2.0,,2018.0,919.0,3.0,henry mcmaster,9111.0,south carolina,2018.0,19.0,0.9999985,,,
1033,south carolina,6.0,james clyburn,Rep,,944.0,C000537,8.0,,2018.0,105.0,4.0,"james e. ""jim"" clyburn",2763.0,south carolina,2018.0,2.0,0.9730446,,,
1034,south carolina,3.0,jeff duncan,Rep,House,3346.0,D000615,10.0,,2018.0,114.0,5.0,jeff duncan,2793.0,south carolina,2018.0,13.0,0.99994224,,,
1035,south carolina,1.0,joe cunningham,Rep,House,3347.0,C001122,1.0,,2018.0,132.0,6.0,joe cunningham,8993.0,south carolina,2018.0,17.0,0.99999905,,,
1036,south carolina,2.0,joe wilson,Rep,,2896.0,W000795,13.0,,2018.0,145.0,7.0,joe wilson,3041.0,south carolina,2018.0,16.0,0.9999991,,,
1037,south carolina,1.0,katie arrington,Rep,,3352.0,,1.0,,2018.0,132.0,8.0,katie arrington,8994.0,south carolina,2018.0,18.0,0.9999974,,,
1038,south carolina,0.0,lindsey graham,Sen,,3357.0,G000359,14.0,,2018.0,916.0,9.0,bryan pugh,13181.0,south carolina,2018.0,1.0,0.81811917,,,
