state,district,candidate,type,chamber,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,year,obs
illinois,4,Luis Gutierrez,Rep,,1355,G000535,12,,2012,42
illinois,4,Luis Gutierrez,Rep,,1355,G000535,12,,2014,15
illinois,4,Luis Gutierrez,Rep,,1355,G000535,12,,2010,73
illinois,4,Luis Gutierrez,Rep,,1355,G000535,12,,2011,18
illinois,4,Luis Gutierrez,Rep,,1355,G000535,12,,2012,81
illinois,4,Luis Gutierrez,Rep,,1355,G000535,12,,2013,27
illinois,4,Luis Gutierrez,Rep,,1355,G000535,12,,2014,97
illinois,4,Luis Gutierrez,Rep,,1355,G000535,12,,2015,35
illinois,4,Luis Gutierrez,Rep,,1355,G000535,12,,2016,115
illinois,4,Luis Gutierrez,Rep,,1355,G000535,12,,2017,40
illinois,4,Luis Gutierrez,Rep,,1355,G000535,12,,2018,124
illinois,5,Luis Gutierrez,Rep,,1355,G000535,1,,2012,1
illinois,4,Luis Gutiérrez,Rep,,1355,G000535,1,,2007,8
illinois,4,Luis V. Gutierrez,Rep,,1355,G000535,2,,2006,43
illinois,4,Luis V. Gutierrez,Rep,,1355,G000535,2,,2008,20
illinois,5,Luis V. Gutierrez,Rep,,1355,G000535,2,,2012,6
illinois,5,Luis V. Gutierrez,Rep,,1355,G000535,2,,2012,4
illinois,7,Luis V. Gutierrez,Rep,,1355,G000535,2,,2012,3
illinois,7,Luis V. Gutierrez,Rep,,1355,G000535,2,,2012,5
illinois,9,Luis V. Gutierrez,Rep,,1355,G000535,1,,2012,1
illinois,1,Marie Newman,Rep,,1356,N000192,0,,2022,7
illinois,3,Marie Newman,Rep,House,1356,N000192,0,,2020,109
illinois,3,Marie Newman,Rep,House,1356,N000192,0,,2021,53
illinois,3,Marie Newman,Rep,House,1356,N000192,0,,2022,4
illinois,0,Mark Curran,Sen,,1357,,0,,2020,2292
illinois,13,Mark D. Wicklund,Rep,,1358,,1,,2016,148
illinois,0,Mark Kirk,Sen,,1359,K000360,6,,2014,414
illinois,0,Mark Kirk,Sen,,1359,K000360,6,,2010,1108
illinois,0,Mark Kirk,Sen,,1359,K000360,6,,2011,765
illinois,0,Mark Kirk,Sen,,1359,K000360,6,,2013,610
illinois,0,Mark Kirk,Sen,,1359,K000360,6,,2014,2326
illinois,0,Mark Kirk,Sen,,1359,K000360,6,,2015,602
illinois,5,Mark Kirk,Rep,,1359,K000360,1,,2012,1
illinois,9,Mark Kirk,Rep,,1359,K000360,1,,2012,8
illinois,10,Mark Kirk,Rep,,1359,K000360,3,,2007,22
illinois,10,Mark Kirk,Rep,,1359,K000360,3,,2009,24
illinois,10,Mark Kirk,Rep,,1359,K000360,3,,2012,32
illinois,0,Mark Steven Kirk,Sen,Senate,1359,K000360,4,,2012,853
illinois,0,Mark Steven Kirk,Sen,Senate,1359,K000360,4,,2010,1357
illinois,0,Mark Steven Kirk,Sen,Senate,1359,K000360,4,,2012,2033
illinois,0,Mark Steven Kirk,Sen,Senate,1359,K000360,4,,2016,2608
illinois,10,Mark Steven Kirk,Rep,House,1359,K000360,2,,2006,84
illinois,10,Mark Steven Kirk,Rep,House,1359,K000360,2,,2008,40
illinois,4,Mark Wayne Lorch,Rep,,1360,,1,,2018,124
illinois,7,Mark Weiman,Rep,,1361,,1,,2010,125
illinois,11,Marty Ozinga,Rep,,1362,,1,,2008,57
illinois,13,Mary Miller,Rep,,1363,M001211,0,,2022,7
illinois,15,Mary Miller,Rep,,1363,M001211,0,,2020,104
illinois,15,Mary Miller,Rep,,1363,M001211,0,,2021,45
illinois,15,Mary Miller,Rep,,1363,M001211,0,,2022,143
illinois,9,Max Rice,Rep,,4275,,0,,2022,159
illinois,4,Melissa Bean,Rep,,1011,B001253,1,,2012,1
illinois,6,Melissa Bean,Rep,,1011,B001253,1,,2012,12
illinois,8,Melissa Bean,Rep,,1011,B001253,5,,2007,19
illinois,8,Melissa Bean,Rep,,1011,B001253,5,,2008,55
illinois,8,Melissa Bean,Rep,,1011,B001253,5,,2009,32
illinois,8,Melissa Bean,Rep,,1011,B001253,5,,2012,10
illinois,8,Melissa Bean,Rep,,1011,B001253,5,,2010,166
illinois,10,Melissa Bean,Rep,,1011,B001253,1,,2012,17
illinois,14,Melissa Bean,Rep,,1011,B001253,1,,2012,17
illinois,8,Melissa L. Bean,Rep,House,1011,B001253,1,,2006,94
illinois,3,Michael Bendas,Rep,,1364,,1,,2010,106
illinois,9,Michael Benjamin Younan,Rep,,1365,,1,,2008,20
illinois,3,Michael Hawkins,Rep,,1366,,1,,2008,6
illinois,6,Michael Mason,Rep,,1367,,2,,2014,32
illinois,6,Michael Mason,Rep,,1367,,2,,2014,121
illinois,9,Michael P. Shannon,Rep,,1368,,1,,2006,89
illinois,5,Michael Quigley,Rep,,1369,Q000023,2,,2011,24
illinois,5,Michael Quigley,Rep,,1369,Q000023,2,,2013,34
illinois,12,Mike Bost,Rep,House,1370,B001295,6,,2014,20
illinois,12,Mike Bost,Rep,House,1370,B001295,6,,2014,115
illinois,12,Mike Bost,Rep,House,1370,B001295,6,,2015,33
illinois,12,Mike Bost,Rep,House,1370,B001295,6,,2016,107
illinois,12,Mike Bost,Rep,House,1370,B001295,6,,2017,31
illinois,12,Mike Bost,Rep,House,1370,B001295,6,,2018,113
illinois,12,Mike Bost,Rep,House,1370,B001295,6,,2019,35
illinois,12,Mike Bost,Rep,House,1370,B001295,6,,2020,112
illinois,12,Mike Bost,Rep,House,1370,B001295,6,,2021,55
illinois,12,Mike Bost,Rep,House,1370,B001295,6,,2022,149
illinois,13,Mike Bost,Rep,,1370,B001295,0,,2022,34
illinois,3,Mike Fricilone,Rep,,1371,,0,,2020,109
illinois,1,Mike Quigley,Rep,,1369,Q000023,0,,2022,1
illinois,3,Mike Quigley,Rep,,1369,Q000023,1,,2012,1
illinois,3,Mike Quigley,Rep,,1369,Q000023,1,,2022,20
illinois,4,Mike Quigley,Rep,,1369,Q000023,2,,2012,6
illinois,4,Mike Quigley,Rep,,1369,Q000023,2,,2012,12
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2009,31
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2012,4
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2014,24
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2010,103
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2014,151
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2015,33
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2016,149
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2017,47
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2018,149
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2019,50
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2020,147
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2021,62
illinois,5,Mike Quigley,Rep,House,1369,Q000023,9,,2022,146
illinois,7,Mike Quigley,Rep,,1369,Q000023,1,,2012,1
illinois,9,Mike Quigley,Rep,,1369,Q000023,2,,2012,2
illinois,9,Mike Quigley,Rep,,1369,Q000023,2,,2012,3
illinois,14,Mike Quigley,Rep,,1369,Q000023,1,,2012,1
illinois,5,Mike Quigly,Rep,,1369,Q000023,2,,2012,49
illinois,5,Mike Quigly,Rep,,1369,Q000023,2,,2012,103
illinois,11,Nick Stella,Rep,,1372,,1,,2018,131
illinois,13,Nikki Budzinski,Rep,House,4276,B001315,0,,2022,125
illinois,0,Pat Quinn,Gov,,1373,,7,,2009,547
illinois,0,Pat Quinn,Gov,,1373,,7,,2012,869
illinois,0,Pat Quinn,Gov,,1373,,7,,2014,419
illinois,0,Pat Quinn,Gov,,1373,,7,,2011,772
illinois,0,Pat Quinn,Gov,,1373,,7,,2012,2034
illinois,0,Pat Quinn,Gov,,1373,,7,,2013,618
illinois,0,Pat Quinn,Gov,,1373,,7,,2014,2366
illinois,17,Patrick Harlan,Rep,,1374,,1,,2016,152
illinois,0,Patrick Quinn,Gov,,1373,,1,,2010,2480
illinois,15,Paul Lange,Rep,,4277,,0,,2022,143
illinois,13,Paul Ryan,Rep,,1375,R000570,1,,2012,1
illinois,8,"Peter ""Pete"" DiCianni",Rep,,1376,,1,,2016,148
illinois,5,Peter J. Roskam,Rep,,575,R000580,2,,2012,3
illinois,5,Peter J. Roskam,Rep,,575,R000580,2,,2012,9
illinois,6,Peter J. Roskam,Rep,,575,R000580,2,,2006,77
illinois,6,Peter J. Roskam,Rep,,575,R000580,2,,2008,41
illinois,8,Peter J. Roskam,Rep,,575,R000580,2,,2012,28
illinois,8,Peter J. Roskam,Rep,,575,R000580,2,,2012,70
illinois,9,Peter J. Roskam,Rep,,575,R000580,2,,2012,2
illinois,9,Peter J. Roskam,Rep,,575,R000580,2,,2012,11
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2007,19
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2009,29
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2012,52
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2014,33
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2010,127
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2011,35
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2012,116
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2013,41
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2014,127
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2015,32
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2016,153
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2017,33
illinois,6,Peter Roskam,Rep,House,575,R000580,13,,2018,135
illinois,8,Peter Roskam,Rep,,575,R000580,1,,2012,1
illinois,9,Peter Roskam,Rep,,575,R000580,1,,2012,2
illinois,7,Peter Visclosky,Rep,,1030,V000108,1,,2012,1
illinois,13,Phil Hare,Rep,,171,H001040,1,,2012,11
illinois,15,Phil Hare,Rep,,171,H001040,1,,2012,1
illinois,17,Phil Hare,Rep,House,171,H001040,6,,2006,89
illinois,17,Phil Hare,Rep,House,171,H001040,6,,2007,14
illinois,17,Phil Hare,Rep,House,171,H001040,6,,2008,42
illinois,17,Phil Hare,Rep,House,171,H001040,6,,2009,29
illinois,17,Phil Hare,Rep,House,171,H001040,6,,2012,18
illinois,17,Phil Hare,Rep,House,171,H001040,6,,2010,121
illinois,18,Phil Hare,Rep,,171,H001040,1,,2012,4
illinois,1,Philanise White,Rep,,1377,,0,,2020,114
illinois,8,Preston Nelson,Rep,,1378,,0,Libertarian. FEC ID: H8IL12160,2020,119
illinois,5,Rahm Emanuel,Rep,House,1379,E000287,3,,2006,72
illinois,5,Rahm Emanuel,Rep,House,1379,E000287,3,,2007,22
illinois,5,Rahm Emanuel,Rep,House,1379,E000287,3,,2008,24
illinois,3,Raja Krishnamoorthi,Rep,,1380,K000391,0,,2022,16
illinois,8,Raja Krishnamoorthi,Rep,,1380,K000391,3,,2016,149
illinois,8,Raja Krishnamoorthi,Rep,,1380,K000391,3,,2017,34
illinois,8,Raja Krishnamoorthi,Rep,,1380,K000391,3,,2018,123
illinois,8,Raja Krishnamoorthi,Rep,,1380,K000391,3,,2019,34
illinois,8,Raja Krishnamoorthi,Rep,,1380,K000391,3,,2020,119
illinois,8,Raja Krishnamoorthi,Rep,,1380,K000391,3,,2021,46
illinois,8,Raja Krishnamoorthi,Rep,,1380,K000391,3,,2022,117
illinois,14,Randall Hultgren,Rep,,1381,H001059,1,,2010,165
illinois,6,Randall M. 'Randy' Hultgren,Rep,,1381,H001059,2,,2012,11
illinois,6,Randall M. 'Randy' Hultgren,Rep,,1381,H001059,2,,2012,19
illinois,8,Randall M. 'Randy' Hultgren,Rep,,1381,H001059,2,,2012,6
illinois,8,Randall M. 'Randy' Hultgren,Rep,,1381,H001059,2,,2012,20
illinois,9,Randall M. 'Randy' Hultgren,Rep,,1381,H001059,1,,2012,1
illinois,11,Randall M. 'Randy' Hultgren,Rep,,1381,H001059,2,,2012,12
illinois,11,Randall M. 'Randy' Hultgren,Rep,,1381,H001059,2,,2012,22
illinois,16,Randall M. 'Randy' Hultgren,Rep,,1381,H001059,2,,2012,4
illinois,16,Randall M. 'Randy' Hultgren,Rep,,1381,H001059,2,,2012,14
illinois,17,Randall M. 'Randy' Hultgren,Rep,,1381,H001059,2,,2012,3
illinois,17,Randall M. 'Randy' Hultgren,Rep,,1381,H001059,2,,2012,3
illinois,16,Randall Olsen,Rep,,1382,,2,,2014,23
illinois,16,Randall Olsen,Rep,,1382,,2,,2014,113
illinois,14,Randy Hultgren,Rep,House,1381,H001059,10,,2012,54
illinois,14,Randy Hultgren,Rep,House,1381,H001059,10,,2014,33
illinois,14,Randy Hultgren,Rep,House,1381,H001059,10,,2011,53
illinois,14,Randy Hultgren,Rep,House,1381,H001059,10,,2012,112
illinois,14,Randy Hultgren,Rep,House,1381,H001059,10,,2013,36
illinois,14,Randy Hultgren,Rep,House,1381,H001059,10,,2014,127
illinois,14,Randy Hultgren,Rep,House,1381,H001059,10,,2015,35
illinois,14,Randy Hultgren,Rep,House,1381,H001059,10,,2016,152
illinois,14,Randy Hultgren,Rep,House,1381,H001059,10,,2017,38
illinois,14,Randy Hultgren,Rep,House,1381,H001059,10,,2018,128
illinois,18,Ray LaHood,Rep,,1383,L000552,3,,2006,100
illinois,18,Ray LaHood,Rep,,1383,L000552,3,,2007,27
illinois,18,Ray LaHood,Rep,,1383,L000552,3,,2008,62
illinois,12,Ray Lenzi,Rep,,1384,,0,,2020,112
illinois,3,Raymond G. Wardingley,Rep,,1385,,1,,2006,54
illinois,1,Raymond Wardingley,Rep,,1385,,1,,2010,174
illinois,13,Regan Deering,Rep,,4278,,0,,2022,125
illinois,16,Richard D. Auman,Rep,,1386,,1,,2006,87
illinois,0,Richard Durbin,Sen,,1306,D000563,1,,2006,1558
illinois,3,Richard Grabowski,Rep,,1387,,2,,2012,39
illinois,3,Richard Grabowski,Rep,,1387,,2,,2012,94
illinois,0,Richard J. Durbin,Sen,,1306,D000563,3,,2012,854
illinois,0,Richard J. Durbin,Sen,,1306,D000563,3,,2012,2042
illinois,0,Richard J. Durbin,Sen,,1306,D000563,3,,2013,612
illinois,0,"Richard Josef ""Dick"" Durbin",Sen,,1306,D000563,1,,2009,549
illinois,11,Rick Laib,Rep,,1388,,0,,2020,116
illinois,7,Rita Zak,Rep,,1389,,2,,2012,25
illinois,7,Rita Zak,Rep,,1389,,2,,2012,110
illinois,2,Robert Belin,Rep,,1390,,1,,2006,78
illinois,7,Robert Bumpers,Rep,,1391,,2,,2014,12
illinois,7,Robert Bumpers,Rep,,1391,,2,,2014,147
illinois,6,Robert Dold,Rep,,1392,D000613,2,,2012,6
illinois,6,Robert Dold,Rep,,1392,D000613,2,,2012,4
illinois,7,Robert Dold,Rep,,1392,D000613,1,,2012,1
illinois,9,Robert Dold,Rep,,1392,D000613,2,,2012,10
illinois,9,Robert Dold,Rep,,1392,D000613,2,,2012,25
illinois,10,Robert Dold,Rep,House,1392,D000613,3,,2011,38
illinois,10,Robert Dold,Rep,House,1392,D000613,3,,2015,30
illinois,10,Robert Dold,Rep,House,1392,D000613,3,,2016,134
illinois,10,"Robert Dold, Jr.",Rep,,1392,D000613,1,,2010,128
illinois,16,Robert G. Abboud,Rep,,1393,,1,,2008,25
illinois,10,Robert J. Dold,Rep,,1392,D000613,2,,2012,53
illinois,10,Robert J. Dold,Rep,,1392,D000613,2,,2012,135
illinois,10,Robert J.Dold,Rep,,1392,D000613,2,,2014,19
illinois,10,Robert J.Dold,Rep,,1392,D000613,2,,2014,140
illinois,17,Robert Schilling,Rep,,1279,S001182,1,,2010,123
illinois,1,Robin Kelly,Rep,,1394,K000385,0,,2022,12
illinois,2,Robin Kelly,Rep,,1394,K000385,7,,2014,27
illinois,2,Robin Kelly,Rep,,1394,K000385,7,,2013,27
illinois,2,Robin Kelly,Rep,,1394,K000385,7,,2014,154
illinois,2,Robin Kelly,Rep,,1394,K000385,7,,2015,50
illinois,2,Robin Kelly,Rep,,1394,K000385,7,,2016,201
illinois,2,Robin Kelly,Rep,,1394,K000385,7,,2017,61
illinois,2,Robin Kelly,Rep,,1394,K000385,7,,2018,144
illinois,2,Robin Kelly,Rep,,1394,K000385,7,,2019,42
illinois,2,Robin Kelly,Rep,,1394,K000385,7,,2020,145
illinois,2,Robin Kelly,Rep,,1394,K000385,7,,2021,58
illinois,2,Robin Kelly,Rep,,1394,K000385,7,,2022,153
illinois,0,Rod Blagojevich,Gov,,1395,B000518,1,,2006,1567
illinois,3,Rodney Davis,Rep,,1396,D000619,0,,2022,1
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2012,41
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2014,22
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2012,124
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2013,47
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2014,121
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2015,34
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2016,150
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2017,47
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2018,148
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2019,39
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2020,127
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2021,69
illinois,13,Rodney Davis,Rep,House,1396,D000619,9,,2022,76
illinois,17,Rodney Davis,Rep,,1396,D000619,0,,2022,6
illinois,0,Roland W. Burris,Sen,,1397,B001266,1,,2009,549
illinois,8,S. David McSweeney,Rep,,1398,,1,,2006,94
illinois,16,Sara Dady,Rep,,1399,,1,,2018,138
illinois,9,Sargis Sangari,Rep,,1400,,0,,2020,170
illinois,14,Scott Gryder,Rep,,4279,,0,,2022,111
illinois,13,Scott Harper,Rep,,1401,,2,,2008,23
illinois,13,Scott Harper,Rep,,1401,,2,,2010,158
illinois,3,Sean Casten,Rep,,1402,C001117,0,,2022,21
illinois,6,Sean Casten,Rep,House,1402,C001117,1,,2018,135
illinois,6,Sean Casten,Rep,House,1402,C001117,1,,2019,45
illinois,6,Sean Casten,Rep,House,1402,C001117,1,,2020,132
illinois,6,Sean Casten,Rep,House,1402,C001117,1,,2021,57
illinois,6,Sean Casten,Rep,House,1402,C001117,1,,2022,129
illinois,3,Sharon Brannigan,Rep,,1403,,2,,2014,20
illinois,3,Sharon Brannigan,Rep,,1403,,2,,2014,123
illinois,12,Silvestre Reyes,Rep,,1404,R000170,1,,2012,1
illinois,15,Steve Cox,Rep,,1405,,1,,2008,16
illinois,8,Steve Greenberg,Rep,,1406,,1,,2008,31
illinois,7,Steve Miller,Rep,,1407,,1,,2008,10
illinois,0,Steve Sauerberg,Sen,,1408,,1,,2008,366
illinois,18,Steve Waterworth,Rep,,1409,,3,,2006,100
illinois,18,Steve Waterworth,Rep,,1409,,3,,2012,42
illinois,18,Steve Waterworth,Rep,,1409,,3,,2012,97
illinois,9,Susanne Atanus,Rep,,1410,,2,,2014,31
illinois,9,Susanne Atanus,Rep,,1410,,2,,2014,188
illinois,0,Tammy Duckworth,Sen,Senate,1351,D000622,3,,2016,2606
illinois,0,Tammy Duckworth,Sen,Senate,1351,D000622,3,,2017,723
illinois,0,Tammy Duckworth,Sen,Senate,1351,D000622,3,,2018,2416
illinois,0,Tammy Duckworth,Sen,Senate,1351,D000622,3,,2019,677
illinois,0,Tammy Duckworth,Sen,Senate,1351,D000622,3,,2020,2290
illinois,0,Tammy Duckworth,Sen,Senate,1351,D000622,3,,2021,986
illinois,0,Tammy Duckworth,Sen,Senate,1351,D000622,3,,2022,2228
illinois,8,Tammy Duckworth,Rep,House,1351,D000622,6,,2012,43
illinois,8,Tammy Duckworth,Rep,House,1351,D000622,6,,2014,23
illinois,8,Tammy Duckworth,Rep,House,1351,D000622,6,,2012,123
illinois,8,Tammy Duckworth,Rep,House,1351,D000622,6,,2013,30
illinois,8,Tammy Duckworth,Rep,House,1351,D000622,6,,2014,119
illinois,8,Tammy Duckworth,Rep,House,1351,D000622,6,,2015,22
illinois,12,Teri Newman,Rep,,1411,,1,,2010,111
illinois,5,Thaddeus McCotter,Rep,,1412,M001147,1,,2012,1
illinois,2,Theresa Raborn,Rep,,1413,,0,,2020,145
illinois,2,Thomas Lynch,Rep,,4280,,0,,2022,153
illinois,19,Tim Bagwell,Rep,,1414,,1,,2010,108
illinois,13,Tim Johnson,Rep,,1415,J000285,2,,2012,12
illinois,13,Tim Johnson,Rep,,1415,J000285,2,,2012,1
illinois,15,Tim Johnson,Rep,,1415,J000285,2,,2007,28
illinois,15,Tim Johnson,Rep,,1415,J000285,2,,2009,26
illinois,12,"Timmy Jay Richardson, Jr.",Rep,,1416,,1,,2008,23
illinois,8,Timothy Johnson,Rep,,1415,J000285,1,,2012,1
illinois,15,Timothy Johnson,Rep,,1415,J000285,1,,2010,137
illinois,9,Timothy V. Johnson,Rep,,1415,J000285,1,,2012,1
illinois,13,Timothy V. Johnson,Rep,,1415,J000285,2,,2012,13
illinois,13,Timothy V. Johnson,Rep,,1415,J000285,2,,2012,36
illinois,15,Timothy V. Johnson,Rep,House,1415,J000285,5,,2006,88
illinois,15,Timothy V. Johnson,Rep,House,1415,J000285,5,,2008,49
illinois,15,Timothy V. Johnson,Rep,House,1415,J000285,5,,2012,10
illinois,15,Timothy V. Johnson,Rep,House,1415,J000285,5,,2011,37
illinois,15,Timothy V. Johnson,Rep,House,1415,J000285,5,,2012,42
illinois,16,Timothy V. Johnson,Rep,,1415,J000285,2,,2012,7
illinois,16,Timothy V. Johnson,Rep,,1415,J000285,2,,2012,5
illinois,18,Timothy V. Johnson,Rep,,1415,J000285,2,,2012,6
illinois,18,Timothy V. Johnson,Rep,,1415,J000285,2,,2012,4
illinois,9,Timothy Wolfe,Rep,,1417,,2,,2012,50
illinois,9,Timothy Wolfe,Rep,,1417,,2,,2012,146
illinois,5,Tom Hanson,Rep,,1418,,2,,2008,10
illinois,5,Tom Hanson,Rep,,1418,,2,,2018,149
illinois,5,Tommy Hanson,Rep,,1418,,0,,2020,147
illinois,5,Tommy Hanson,Rep,,1418,,0,,2022,146
illinois,11,Tonia Khouri,Rep,,1419,,1,,2016,139
illinois,10,Valerie Mukherjee,Rep,,1420,,0,,2020,110
illinois,5,Vince Kolber,Rep,,1421,,3,,2014,23
illinois,5,Vince Kolber,Rep,,1421,,3,,2014,153
illinois,5,Vince Kolber,Rep,,1421,,3,,2016,149
illinois,16,Wanda Rohl,Rep,,1422,,2,,2012,31
illinois,16,Wanda Rohl,Rep,,1422,,2,,2012,93
illinois,17,"William ""Bill"" Fawell",Rep,,1423,,1,,2018,155
illinois,12,William Enyart,Rep,,1276,E000292,3,,2014,20
illinois,12,William Enyart,Rep,,1276,E000292,3,,2013,31
illinois,12,William Enyart,Rep,,1276,E000292,3,,2014,114
indiana,5,Andre Carson,Rep,,1424,C001072,1,,2012,2
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2009,32
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2012,59
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2014,19
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2010,172
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2011,60
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2012,118
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2013,44
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2014,134
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2015,38
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2016,172
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2017,50
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2018,158
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2019,47
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2020,155
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2021,83
indiana,7,Andre Carson,Rep,,1424,C001072,12,,2022,172
indiana,5,Andre D. Carson,Rep,,1424,C001072,2,,2012,15
indiana,5,Andre D. Carson,Rep,,1424,C001072,2,,2012,29
indiana,7,Andre D. Carson,Rep,,1424,C001072,1,,2008,69
indiana,9,Andy Ruff,Rep,,1425,,0,,2020,173
indiana,5,Angela Demaree,Rep,,1426,,1,,2016,159
indiana,7,Angela Grabovsky,Rep,,4281,,0,,2022,172
indiana,6,Baron Hill,Rep,,1427,H001030,1,,2012,18
indiana,7,Baron Hill,Rep,,1427,H001030,1,,2012,1
indiana,8,Baron Hill,Rep,,1427,H001030,1,,2012,3
indiana,9,Baron Hill,Rep,,1427,H001030,4,,2007,23
indiana,9,Baron Hill,Rep,,1427,H001030,4,,2009,36
indiana,9,Baron Hill,Rep,,1427,H001030,4,,2012,28
indiana,9,Baron Hill,Rep,,1427,H001030,4,,2010,105
indiana,9,Baron P. Hill,Rep,House,1427,H001030,2,,2006,97
indiana,9,Baron P. Hill,Rep,House,1427,H001030,2,,2008,63
indiana,6,Barry A. Welsh,Rep,,1428,,2,,2006,86
indiana,6,Barry A. Welsh,Rep,,1428,,2,,2008,18
indiana,6,Barry Welsh,Rep,,1428,,2,,2010,116
indiana,6,Barry Welsh,Rep,,1428,,2,,2016,142
indiana,9,Bill Bailey,Rep,,1429,,2,,2014,29
indiana,9,Bill Bailey,Rep,,1429,,2,,2014,130
indiana,0,"Birch Evans ""Evan"" Bayh, III",Sen,,1430,B001233,1,,2009,294
indiana,6,Brad Bookout,Rep,,1431,,2,,2012,47
indiana,6,Brad Bookout,Rep,,1431,,2,,2012,91
indiana,0,Brad Ellsworth,Sen,,1432,E000289,1,,2010,1180
indiana,4,Brad Ellsworth,Rep,,1432,E000289,1,,2012,2
indiana,8,Brad Ellsworth,Rep,House,1432,E000289,5,,2006,87
indiana,8,Brad Ellsworth,Rep,House,1432,E000289,5,,2007,14
indiana,8,Brad Ellsworth,Rep,House,1432,E000289,5,,2008,64
indiana,8,Brad Ellsworth,Rep,House,1432,E000289,5,,2009,30
indiana,8,Brad Ellsworth,Rep,House,1432,E000289,5,,2012,28
indiana,9,Brad Ellsworth,Rep,,1432,E000289,1,,2012,2
indiana,6,Brad Lookout,Rep,,1431,,2,,2012,5
indiana,6,Brad Lookout,Rep,,1431,,2,,2012,1
indiana,2,Brendan Mullen,Rep,,1434,,2,,2012,39
indiana,2,Brendan Mullen,Rep,,1434,,2,,2012,110
indiana,7,Carlos May,Rep,,1435,,2,,2012,52
indiana,7,Carlos May,Rep,,1435,,2,,2012,117
indiana,7,Catherine (Cat) Ping,Rep,,1436,,1,,2016,172
indiana,7,Catherine Ping,Rep,,1436,,2,,2014,19
indiana,7,Catherine Ping,Rep,,1436,,2,,2014,133
indiana,3,Chip Coldiron,Rep,,1437,,0,,2020,184
indiana,2,Chris Chocola,Rep,House,1438,C001052,1,,2006,120
indiana,5,Christina Hale,Rep,,1439,,0,,2020,179
indiana,6,Cinde Wirth,Rep,,4282,,0,,2022,124
indiana,3,Courtney Tritch,Rep,,1440,,1,,2018,167
indiana,2,Dan Burton,Rep,,891,B001149,2,,2012,2
indiana,2,Dan Burton,Rep,,891,B001149,2,,2012,8
indiana,3,Dan Burton,Rep,,891,B001149,2,,2012,4
indiana,3,Dan Burton,Rep,,891,B001149,2,,2012,7
indiana,4,Dan Burton,Rep,,891,B001149,2,,2012,6
indiana,4,Dan Burton,Rep,,891,B001149,2,,2012,19
indiana,5,Dan Burton,Rep,,891,B001149,8,,2006,100
indiana,5,Dan Burton,Rep,,891,B001149,8,,2007,36
