candidate_name,politician_id,state,cycle
Brandon Martin,10872,arizona,2020
Derek Kilmer,3135,washington,2020
Elizabeth Kreiselmaier,10918,washington,2020
Dave Wilson,4243,washington,2020
Cathy McMorris Rodgers,2916,washington,2020
A. Donald McEachin,9052,virginia,2020
Leon Benjamin Sr.,10772,virginia,2020
Ben McAdams,8590,utah,2020
Jackie Gordon,10589,new york,2020
Tricia Zunker,10790,wisconsin,2020
Tom Tiffany,10791,wisconsin,2020
Tom Palzewicz,9071,wisconsin,2020
Scott Fitzgerald,10990,wisconsin,2020
Kim Schrier,9065,washington,2020
Jesse Jensen,10890,washington,2020
Dan Newhouse,4230,washington,2020
Doug E. McKinley,10921,washington,2020
Bryant Cameron Webb,10287,virginia,2020
"Robert G. ""Bob"" Good",10288,virginia,2020
John W. Collick,10771,virginia,2020
"Robert C. ""Bobby"" Scott",2997,virginia,2020
Lois Frankel,3086,florida,2020
Sylvia Caravetta,11037,florida,2020
Charleston Malkemus,10406,florida,2020
Laura Loomer,11036,florida,2020
Piotr Blass,6085,florida,2020
Dana Cottrell,8780,florida,2020
Daniel Webster,3037,florida,2020
Val Demings,4735,florida,2020
Vennia Francois,11026,florida,2020
Sufiyah Yasmine,11027,florida,2020
Clay O. Hill,11046,florida,2020
William P. Olson,11045,florida,2020
Darren Soto,8800,florida,2020
Andrea Kirby,10977,michigan,2020
Mike Saliba,10941,michigan,2020
Charles J. Langworthy,10901,michigan,2020
Andy Levin,8886,michigan,2020
Douglas Allen Troszak,11758,michigan,2020
Thomas Atkinson,10330,colorado,2020
Charlie Winn,10393,colorado,2020
Joe Neguse,8767,colorado,2020
Gary Swing,3868,colorado,2020
Georgette Gómez,9820,california,2020
Sara Jacobs,9817,california,2020
Scott Peters,3081,california,2020
James DeBello,10387,california,2020
Harley Rouda,8561,california,2020
Michelle Steel,9728,california,2020
Alan Lowenthal,3079,california,2020
John Briscoe,8759,california,2020
Lou Correa,8343,california,2020
James S. Waters,10384,california,2020
Nanette Diaz Barragán,8757,california,2020
Analilia Joya,10383,california,2020
Maxine Waters,3035,california,2020
Joe E. Collins III,10382,california,2020
Karen Bass,2721,california,2020
Errol Webber,10377,california,2020
Jimmy Gomez,8746,california,2020
David Kim,10374,california,2020
James Bradley,10373,california,2020
Ted W. Lieu,3781,california,2020
Judy Chu,2758,california,2020
Johnny Nalbandian,8740,california,2020
Kim Mangone,10365,california,2020
Kevin McCarthy,2906,california,2020
TJ Cox,8736,california,2020
David G. Valadao,3073,california,2020
Rishi Kumar,10363,california,2020
Anna G. Eshoo,2799,california,2020
Barbara Lee,2886,california,2020
Nikka Piterman,10358,california,2020
Joyce Ann Elliott,8378,arkansas,2020
French Hill,3676,arkansas,2020
Joan Greene,8720,arizona,2020
Andy Biggs,8721,arizona,2020
Karen Stephens,11083,arizona,2020
Andrew R. Garbarino,10592,new york,2020
Harry Burger,10590,new york,2020
Thomas R. Suozzi,8226,new york,2020
George A.D. Santos,10605,new york,2020
Howard Rabin,10604,new york,2020
Yvette D. Clarke,2760,new york,2020
Joel Anabilah-Azumah,10620,new york,2020
Gary S. Popkin,10618,new york,2020
Constantin Jean-Pierre,10619,new york,2020
Terri A. Sewell,3001,alabama,2020
Josh Gottheimer,8325,new jersey,2020
Frank T. Pallotta,10548,new jersey,2020
Louis Vellucci,11769,new jersey,2020
Tracy Mitrano,8942,new york,2020
Thomas Reed,2962,new york,2020
Andrew Kolstee,10596,new york,2020
John Joyce,8975,pennsylvania,2020
Raymond Todd Rowley,10654,pennsylvania,2020
"Gerald E. ""Gerry"" Connolly",2769,virginia,2020
Manga Anantatmula,10769,virginia,2020
Jennifer T. Wexton,8583,virginia,2020
Aliscia Andrews,10768,virginia,2020
David N. Cicilline,2759,rhode island,2020
Frederick Wysocki,10667,rhode island,2020
Jeffrey E. Lemire,11062,rhode island,2020
,,north dakota,2020
Zachary Michael Raknerud,10535,north dakota,2020
Steven James Peterson,10536,north dakota,2020
Kelly Armstrong,8605,north dakota,2020
,,north carolina,2020
Christopher Mitchell Ward,10531,north carolina,2020
David Rouzer,3525,north carolina,2020
Theresa Everett,11774,north carolina,2020
Tyler Kistner,10323,minnesota,2020
Angie Craig,8229,minnesota,2020
Adam Charles Weeks,10324,minnesota,2020
Mo Brooks,2737,alabama,2020
Adia McClellan Winfrey,10347,alabama,2020
Mike Rogers,2972,alabama,2020
Jerry Carl,10344,alabama,2020
James T. Averhart,10343,alabama,2020
Natalie Cline,10793,west virginia,2020
David B. McKinley,2915,west virginia,2020
Carol Miller,8582,west virginia,2020
Hilary Turner,10795,west virginia,2020
John Paul Moran,10487,massachusetts,2020
Seth Moulton,4333,massachusetts,2020
Jake Auchincloss,11107,massachusetts,2020
Julie A. Hall,11077,massachusetts,2020
Lori Loureiro Trahan,10484,massachusetts,2020
Richard E. Neal,2932,massachusetts,2020
Alex Morse,11748,massachusetts,2020
,,new hampshire,2020
Andrew Olding,11091,new hampshire,2020
Ann McLane Kuster,3111,new hampshire,2020
Steven Negron,9585,new hampshire,2020
Chris Pappas,9583,new hampshire,2020
Zachary Dumont,10538,new hampshire,2020
Matt Mowers,11089,new hampshire,2020
Michelle Rose Tippens,8815,hawaii,2020
"John ""Raghu"" Giuffre",5015,hawaii,2020
Joe Akana,10893,hawaii,2020
Kaiali'i Kahele,10876,hawaii,2020
Ron Burrus,10928,hawaii,2020
Jonathan Hoomanawanui,10892,hawaii,2020
Burgess Owens,10302,utah,2020
John Molnar,10303,utah,2020
Jonia Marie Broderick,10304,utah,2020
Jonathan Larele Peterson,11795,utah,2020
Rashad Lewis,10746,texas,2020
Hal J. Ridley Jr.,4053,texas,2020
Chad Abbey,10747,texas,2020
Brian Babin,3972,texas,2020
Colin Allred,9038,texas,2020
Jason Sigmon,10736,texas,2020
Genevieve Collins,10738,texas,2020
Christy Mowrey Peterson,10737,texas,2020
Julie Oliver,9030,texas,2020
Roger Williams,3131,texas,2020
Bill Kelsey,4013,texas,2020
Sri Kulkarni,9027,texas,2020
Troy E. Nehls,10325,texas,2020
Joseph Leblanc,10326,texas,2020
Wendy R. Davis,6435,texas,2020
Arthur DiBianca,10719,texas,2020
Thomas J. Wakely,10718,texas,2020
Chip Roy,8664,texas,2020
Luke Spencer,10709,texas,2020
Sheila Jackson Lee,2860,texas,2020
Vince Duncan,11063,texas,2020
Wendell Champion,10710,texas,2020
Chris Duncan,10756,texas,2020
Elizabeth Hernandez,10755,texas,2020
Kevin Brady,2734,texas,2020
Russell Foster,10748,texas,2020
Lou Antonelli,10749,texas,2020
Pat Fallon,10915,texas,2020
Tracy Jones,11789,texas,2020
Kiran Sreepada,10684,tennessee,2020
Ronald Brown,10685,tennessee,2020
Scott Anthony Vieira,10686,tennessee,2020
Mark E. Green,10694,tennessee,2020
Christopher Martin Finley,10683,tennessee,2020
John Rose,9008,tennessee,2020
Christopher Brian Monday,10924,tennessee,2020
Blair Walsingham,10678,tennessee,2020
Josh Berger,11782,tennessee,2020
Diana Harshbarger,10886,tennessee,2020
Steve Holder,10679,tennessee,2020
Randy D. Luallin,5465,south dakota,2020
Dusty Johnson,8675,south dakota,2020
Kristy Marie Gnibus,10286,pennsylvania,2020
Mike Kelly,2870,pennsylvania,2020
Sarah Elizabeth Hammond,10651,pennsylvania,2020
Lloyd K. Smucker,8238,pennsylvania,2020
Eugene A. DePasquale,10284,pennsylvania,2020
Scott Perry,3123,pennsylvania,2020
Dan Meuser,8990,pennsylvania,2020
Gary Steven Wegman,10666,pennsylvania,2020
David Torres,8979,pennsylvania,2020
Brendan F. Boyle,3590,pennsylvania,2020
Vanessa Enoch,8962,ohio,2020
Warren Davidson,8963,ohio,2020
Isaac Reed,11777,ohio,2020
Shawna Roberts,8960,ohio,2020
Bill Johnson,2862,ohio,2020
Jaime M. Castle,10632,ohio,2020
Brad Wenstrup,3118,ohio,2020
James J. Condit,3625,ohio,2020
Ted Budd,8570,north carolina,2020
Scott Huffman,10521,north carolina,2020
Cynthia Lee Wallace,10533,north carolina,2020
Dan Bishop,9679,north carolina,2020
Richard Hudson,3106,north carolina,2020
Patricia Timmons-Goodson,10532,north carolina,2020
Yvette Herrell,8602,new mexico,2020
Steve Jones,10539,new mexico,2020
Xochitl Torres Small,8601,new mexico,2020
Michelle Garcia Holmes,10551,new mexico,2020
Debra A. Haaland,8608,new mexico,2020
Bonnie Watson Coleman,4448,new jersey,2020
Kenneth J. Cody,4401,new jersey,2020
Robert Edward Forchion,6013,new jersey,2020
Mark Razzoli,10546,new jersey,2020
Bill Pascrell Jr.,2943,new jersey,2020
Chris Auriemma,11771,new jersey,2020
Billy Prempeh,10550,new jersey,2020
Stephanie L. Schmid,10547,new jersey,2020
Michael Rufo,11767,new jersey,2020
Hank Schroeder,4693,new jersey,2020
Christopher H. Smith,3010,new jersey,2020
Andrew Pachuta,11768,new jersey,2020
Dina Titus,3065,nevada,2020
Joyce Bentley,8927,nevada,2020
Kamau Akil Bakari,4305,nevada,2020
Robert Van Strawder,10554,nevada,2020
Teresa Montseny,10510,missouri,2020
Billy Long,2893,missouri,2020
Dennis Davis,11765,missouri,2020
Kevin Craig,3250,missouri,2020
Audrey Richards,11764,missouri,2020
Ann Wagner,3104,missouri,2020
Jill Schupp,10208,missouri,2020
Gina Bufe,11760,missouri,2020
Martin Schulte,10906,missouri,2020
Cori Bush,10922,missouri,2020
Alex Furman,10905,missouri,2020
Anthony Rogers,10904,missouri,2020
Martin D. Baker,3248,missouri,2020
Steven Palazzo,2941,mississippi,2020
Bennie G. Thompson,3017,mississippi,2020
Brian Flowers,10512,mississippi,2020
D. Etta Wilcoxon,10970,michigan,2020
Rashida Tlaib,8879,michigan,2020
David Dudenhoefer,10879,michigan,2020
Donald Eason,10486,michigan,2020
Articia Bomer,10971,michigan,2020
Sam Johnson,10992,michigan,2020
Jeff DePoy,10939,michigan,2020
Fred Upton,3027,michigan,2020
Jon Hoadley,10252,michigan,2020
John Lawrence,10920,michigan,2020
Jerry Solis,11757,michigan,2020
Daniel T. Kildee,3101,michigan,2020
James Harris,17598,michigan,2020
Tim Kelly,10900,michigan,2020
Kathy Goodwin,10976,michigan,2020
Amanda Slepr,10501,michigan,2020
Jerry Hilliard,8883,michigan,2020
David Canny,10938,michigan,2020
John Moolenaar,3236,michigan,2020
Bryan Berghoef,10457,michigan,2020
Max J. Riekse,10937,michigan,2020
Jean-Michel Creviere,10458,michigan,2020
Bill Huizenga,2854,michigan,2020
Gerald T. Van Sickle,10975,michigan,2020
Charles Anthony,8868,maryland,2020
John Sarbanes,2987,maryland,2020
James Rhodes,10468,kentucky,2020
James R. Comer,8846,kentucky,2020
Susan Marie Smith,10462,indiana,2020
André Carson,2751,indiana,2020
Victoria Spartz,10291,indiana,2020
Christina Hale,10290,indiana,2020
Kenneth Tucker,10456,indiana,2020
Chip Coldiron,10454,indiana,2020
Jim Banks,8593,indiana,2020
General Parker,11745,illinois,2020
Cheri Bustos,3094,illinois,2020
Esther Joy King,10445,illinois,2020
Raymond C. Lenzi,10441,illinois,2020
Mike Bost,3457,illinois,2020
Bill Foster,3061,illinois,2020
Rick Laib,10440,illinois,2020
Jonathan J. Harlson,11741,illinois,2020
Lindsay D. Holliday,10423,georgia,2020
Austin Scott,2995,georgia,2020
Jimmy Cooper,10424,georgia,2020
Lucy McBath,8811,georgia,2020
Karen Handel,4486,georgia,2020
"Henry ""Hank"" Johnson Jr.",2864,georgia,2020
Johsira Cruz Ezammudeen,10420,georgia,2020
Donna E. Shalala,9213,florida,2020
Maria Elvira Salazar,9212,florida,2020
Frank E. Polo,11041,florida,2020
Lavern Spicer,10408,florida,2020
Howard Knepper,8107,florida,2020
Frederica Wilson,3042,florida,2020
Hector Rivera,10963,florida,2020
Christine Alexandria Olivo,10407,florida,2020
Cindy Axne,8622,iowa,2020
David Young,3451,iowa,2020
Bryan Jack Holder,10312,iowa,2020
Chris Palombi,10493,maryland,2020
Steny Hoyer,2852,maryland,2020
Howard Kearney,8853,louisiana,2020
Steve Scalise,2988,louisiana,2020
Lee Ann Dugas,16609,louisiana,2020
Michael Manley,11754,massachusetts,2020
Helen Brady,10489,massachusetts,2020
Bill Keating,2869,massachusetts,2020
Cathy Bernstein,10568,new york,2020
Michael Madrid,10567,new york,2020
Jerry Nadler,2930,new york,2020
Gregory W. Meeks,2919,new york,2020
Caroline Colarusso,10485,massachusetts,2020
Katherine M. Clark,3141,massachusetts,2020
Tom McCormick,11733,connecticut,2020
John B. Larson,2883,connecticut,2020
Mary M. Fay,11024,connecticut,2020
Randy Feenstra,10427,iowa,2020
J.D. Scholten,8817,iowa,2020
Abigail A. Spanberger,9058,virginia,2020
Nicholas J. Freitas,10775,virginia,2020
William A. Marx,10655,pennsylvania,2020
Guy Reschenthaler,8977,pennsylvania,2020
Nicholas Rubando,10637,ohio,2020
Bob Latta,2885,ohio,2020
Elise M. Stefanik,3579,new york,2020
Tedra Cobb,8941,new york,2020
Amanda Mariah Stuck,10792,wisconsin,2020
Mike Gallagher,8235,wisconsin,2020
Glenn Grothman,4154,wisconsin,2020
Jessica King,10991,wisconsin,2020
Ron Kind,2871,wisconsin,2020
Derrick Van Orden,10989,wisconsin,2020
Pramila Jayapal,8356,washington,2020
Craig Keller,4220,washington,2020
Rick Larsen,2882,washington,2020
Timothy S. Hazelo,11068,washington,2020
Donald S. Beyer Jr.,4354,virginia,2020
Jeff Jordan,10776,virginia,2020
Michael Chandler,10671,south carolina,2020
Kim Nelson,10672,south carolina,2020
William Timmons,8998,south carolina,2020
Tawnja Zahradka,10506,minnesota,2020
Tom Emmer,3412,minnesota,2020
Gary Palmer,3935,alabama,2020
Dana Balter,8669,new york,2020
John Katko,3561,new york,2020
Steve Williams,10615,new york,2020
Frank Acosta,11759,michigan,2020
Eric S. Esshaki,10903,michigan,2020
Leonard C. Schwartz,4899,michigan,2020
Haley Stevens,8876,michigan,2020
Bryan Steil,9132,wisconsin,2020
Roger Polack,10299,wisconsin,2020
Cathy Kunkel,10794,west virginia,2020
Alexander X. Mooney,4143,west virginia,2020
Fabian Cordova Vasquez,10741,texas,2020
Jason Reeves,4052,texas,2020
Carlos Quintanilla,10739,texas,2020
Renedria Welton,10740,texas,2020
Marc Veasey,3132,texas,2020
Aja Smith,8753,california,2020
Mark Takano,3078,california,2020
Erin Cruz,10376,california,2020
Raul Ruiz,3077,california,2020
Zoe Lofgren,2892,california,2020
Justin Aguilera,8734,california,2020
Nancy Pelosi,2946,california,2020
Shahid Buttar,10357,california,2020
Michael Muscato,10874,arizona,2020
Taliban Hendrix,11086,arizona,2020
Debbie Lesko,8517,arizona,2020
Tiffany Shedd,10871,arizona,2020
Tom O'Halleran,8312,arizona,2020
Daniel Wood,10352,arizona,2020
Raúl Grijalva,2833,arizona,2020
David Schweikert,2994,arizona,2020
Hiral Tipirneni,8516,arizona,2020
Doug LaMalfa,3068,california,2020
Audrey Denney,8725,california,2020
Dale Mensing,3790,california,2020
Jared Huffman,3069,california,2020
Scott Giblin,10386,california,2020
Mike Thompson,3018,california,2020
Doris Matsui,2904,california,2020
Christine Bish,10388,california,2020
Nisha Sharma,10356,california,2020
Mark DeSaulnier,3727,california,2020
Alison Hayden,10360,california,2020
Eric Swalwell,3072,california,2020
Ro Khanna,3768,california,2020
Ritesh Tandon,10362,california,2020
Jeff Gorman,17597,california,2020
Jimmy Panetta,8735,california,2020
Devin Nunes,2937,california,2020
Phil Arballo,10364,california,2020
Andy Caldwell,10366,california,2020
Salud Carbajal,8345,california,2020
Christy Smith,9880,california,2020
Mike Garcia,9881,california,2020
Mark Reed,3810,california,2020
Brad Sherman,3002,california,2020
Michael Tolar,10378,california,2020
Linda T. Sánchez,3015,california,2020
Young Kim,8616,california,2020
Gil Cisneros,8615,california,2020
Margaret Streicker,10399,connecticut,2020
Rosa L. DeLauro,2783,connecticut,2020
Justin Paglino,10398,connecticut,2020
Catherine Stonestreet Purcell,11025,delaware,2020
Lee Murphy,8700,delaware,2020
David Rogers,10401,delaware,2020
Lisa Blunt Rochester,8348,delaware,2020
Albert Oram,10402,florida,2020
Phil Ehr,8778,florida,2020
Matt Gaetz,8779,florida,2020
Vern Buchanan,2740,florida,2020
Margaret Good,9800,florida,2020
Pamela Michele Keith,8106,florida,2020
Brian Mast,8331,florida,2020
K. W. Miller,11034,florida,2020
Greg Musselwhite,11076,florida,2020
Alcee Hastings,2842,florida,2020
Carlos A. Gimenez,10320,florida,2020
Debbie Mucarsel-Powell,8791,florida,2020
Rich McCormick,10285,georgia,2020
Carolyn Bourdeaux,8812,georgia,2020
Theresa J. Raborn,10446,illinois,2020
Robin Kelly,3138,illinois,2020
Frank Bennett Rowder,11740,illinois,2020
Mike Quigley,2959,illinois,2020
Tommy Hanson,8830,illinois,2020
Thomas J. Wilda,11048,illinois,2020
Craig Cameron,8831,illinois,2020
Tracy Jennings,10450,illinois,2020
Danny K. Davis,2779,illinois,2020
Sargis Sangari,10451,illinois,2020
Janice D. Schakowsky,2989,illinois,2020
David Rych,10433,illinois,2020
Joseph W. Kopsick,5703,illinois,2020
Valerie Ramirez Mukherjee,10439,illinois,2020
Brad Schneider,3091,illinois,2020
Rodney Davis,3093,illinois,2020
Betsy Dirksen Londrigan,8563,illinois,2020
Mary Miller,10443,illinois,2020
Erika C. Weaver,10442,illinois,2020
Dani Brzozowski,10444,illinois,2020
Roy Jones,11744,illinois,2020
Branden C. McCullough,11743,illinois,2020
Adam Kinzinger,2875,illinois,2020
George Petrilli,10929,illinois,2020
Darin LaHood,8826,illinois,2020
James D. Rodenberger,10464,indiana,2020
Larry D. Bucshon,2741,indiana,2020
E. Thomasina Marsili,10463,indiana,2020
Tonya Millis,10466,indiana,2020
Andy Ruff,10465,indiana,2020
Trey Hollingsworth,8225,indiana,2020
Robert David Garrard,8161,kansas,2020
Jake LaTurner,10307,kansas,2020
Michelle De La Isla,10308,kansas,2020
Amanda L. Adkins,10878,kansas,2020
Steven A. Hohe,8522,kansas,2020
Sharice Davids,8844,kansas,2020
Belden Batiste,8855,louisiana,2020
David M. Schilling,10932,louisiana,2020
Glenn Adrain Harris,10931,louisiana,2020
Sheldon C. Vincent,10933,louisiana,2020
Colby James,10472,louisiana,2020
Cedric Richmond,2966,louisiana,2020
Trent Kelly,7991,mississippi,2020
Antonia Eliason,10511,mississippi,2020
Dorothy Benford,10513,mississippi,2020
Michael Guest,8698,mississippi,2020
Emmanuel Dorn,11763,missouri,2020
Antwain D. Winters,10509,missouri,2020
Billy Ballard,11762,missouri,2020
Ryan Derks,10882,missouri,2020
Robin Dominick,10908,missouri,2020
Emanuel Cleaver II,2762,missouri,2020
Steven Paul Brown,4308,nevada,2020
Daniel Stephen Rodimer,10560,nevada,2020
Ed Bridges,10558,nevada,2020
Susie Lee,8929,nevada,2020
Claire Gustafson,4413,new jersey,2020
Donald Norcross,4429,new jersey,2020
Christian Onuoha,10986,new jersey,2020
Frank Pallone Jr.,2942,new jersey,2020
Dan Delaney,11056,new jersey,2020
Albio Sires,3006,new jersey,2020
Jason Todd Mushnick,10549,new jersey,2020
Mikie Sherrill,8586,new jersey,2020
Rosemary Becchi,10545,new jersey,2020
Sandy Smith,10515,north carolina,2020
G.K. Butterfield,2743,north carolina,2020
Greg Murphy,9723,north carolina,2020
Daryl Trent Farrow,10523,north carolina,2020
Robert James Thomas,10524,north carolina,2020
David E. Price,2957,north carolina,2020
Kathy Manning,8569,north carolina,2020
Joseph Lee Haywood,10529,north carolina,2020
Steve Chabot,2755,ohio,2020
Kiumars G. Kiani,11775,ohio,2020
Kevin David Kahn,10622,ohio,2020
Kate Schroder,10255,ohio,2020
McKenzie Levindofske,11059,ohio,2020
Robert M. Weber,10640,ohio,2020
Marcy Kaptur,2868,ohio,2020
Kevin Hern,9592,oklahoma,2020
Evelyn L. Rogers,4646,oklahoma,2020
Kojo Asamoa-Caesar,10641,oklahoma,2020
Brian Fitzpatrick,8352,pennsylvania,2020
Christina M. Finello,10272,pennsylvania,2020
Kathy Barnette,10660,pennsylvania,2020
Madeleine Dean,8982,pennsylvania,2020
Conor Lamb,8317,pennsylvania,2020
Richard Sean Parnell,10657,pennsylvania,2020
Luke Edison Negron,10658,pennsylvania,2020
Mike Doyle,2791,pennsylvania,2020
Scott DesJarlais,2786,tennessee,2020
Christopher J. Hale,10888,tennessee,2020
David Kustoff,9011,tennessee,2020
James Hart,5622,tennessee,2020
Jon Dillard,10944,tennessee,2020
Erika Stotts Pearson,9010,tennessee,2020
Louie Gohmert,2822,texas,2020
Hank Gilbert,10689,texas,2020
Wesley P. Hunt,9725,texas,2020
Shawn Kelly,10754,texas,2020
Lizzie Fletcher,8606,texas,2020
Michael T. McCaul,2907,texas,2020
Mike Siegel,9012,texas,2020
Roy Eriksen,10692,texas,2020
Adrienne Bell,9016,texas,2020
Randy Weber,3127,texas,2020
Anthony J. Brindisi,8603,new york,2020
Keith Price,10595,new york,2020
Claudia Tenney,3582,new york,2020
Rick Crawford,2773,arkansas,2020
Mario Diaz-Balart,2788,florida,2020
Keisha Sean Waites,11722,georgia,2020
Chase Oliver,11724,georgia,2020
Steven Muhammad,11723,georgia,2020
Mable Thomas,11721,georgia,2020
Barrington D. Martin,11720,georgia,2020
Michael J. Gammariello,10603,new york,2020
Michael Opela,17585,wisconsin,2020
Dennis Paulaha,17584,wisconsin,2020
Peter James,5833,maryland,2020
Jason Hale,17586,maryland,2020
Tim Harris,8965,north carolina,2019
